"Proteins Unique Sequence ID"	"Checked"	"Protein FDR Confidence: Combined"	"Master"	"Accession"	"Description"	"Exp. q-value: Combined"	"Sum PEP Score"	"Coverage [%]"	"# Peptides"	"# PSMs"	"# Unique Peptides"	"# AAs"	"MW [kDa]"	"calc. pI"	"Score Sequest HT: Sequest HT"	"# Peptides (by Search Engine): Sequest HT"	"# Protein Groups"
"-6898362588139573585"	"False"	"High"	"IsMasterProtein"	"Q01105"	"Protein SET OS=Homo sapiens OX=9606 GN=SET PE=1 SV=3"	"0.000"	"6.319"	"13"	"3"	"3"	"3"	"290"	"33.5"	"4.32"	"4.02"	"3"	"1"
"868843744032576337"	"False"	"High"	"IsMasterProtein"	"P48444"	"Coatomer subunit delta OS=Homo sapiens OX=9606 GN=ARCN1 PE=1 SV=1"	"0.000"	"6.313"	"5"	"2"	"2"	"2"	"511"	"57.2"	"6.21"	"4.45"	"2"	"1"
"-4685450292699183556"	"False"	"High"	"IsMasterProtein"	"P43246"	"DNA mismatch repair protein Msh2 OS=Homo sapiens OX=9606 GN=MSH2 PE=1 SV=1"	"0.000"	"6.267"	"3"	"3"	"3"	"3"	"934"	"104.7"	"5.77"	"4.36"	"3"	"1"
"6623340480838481175"	"False"	"High"	"IsMasterProtein"	"Q15287"	"RNA-binding protein with serine-rich domain 1 OS=Homo sapiens OX=9606 GN=RNPS1 PE=1 SV=1"	"0.000"	"6.247"	"5"	"1"	"1"	"1"	"305"	"34.2"	"11.84"	"3.75"	"1"	"1"
"-1941852327752543049"	"False"	"High"	"IsMasterProtein"	"Q93009"	"Ubiquitin carboxyl-terminal hydrolase 7 OS=Homo sapiens OX=9606 GN=USP7 PE=1 SV=2"	"0.000"	"6.226"	"3"	"2"	"2"	"2"	"1102"	"128.2"	"5.55"	"2.60"	"2"	"1"
"-2725190465399901470"	"False"	"High"	"IsMasterProtein"	"P62829"	"60S ribosomal protein L23 OS=Homo sapiens OX=9606 GN=RPL23 PE=1 SV=1"	"0.000"	"6.198"	"11"	"1"	"1"	"1"	"140"	"14.9"	"10.51"	"3.67"	"1"	"1"
"4936048942270731480"	"False"	"High"	"IsMasterProtein"	"O00567"	"Nucleolar protein 56 OS=Homo sapiens OX=9606 GN=NOP56 PE=1 SV=4"	"0.000"	"6.192"	"2"	"1"	"1"	"1"	"594"	"66.0"	"9.19"	"3.75"	"1"	"1"
"-469021931412063719"	"False"	"High"	"IsMasterProtein"	"P53618"	"Coatomer subunit beta OS=Homo sapiens OX=9606 GN=COPB1 PE=1 SV=3"	"0.000"	"6.182"	"3"	"2"	"2"	"2"	"953"	"107.1"	"6.05"	"3.75"	"2"	"1"
"1058361017873513588"	"False"	"High"	"IsMasterProtein"	"P63173"	"60S ribosomal protein L38 OS=Homo sapiens OX=9606 GN=RPL38 PE=1 SV=2"	"0.000"	"6.165"	"31"	"2"	"2"	"2"	"70"	"8.2"	"10.10"	"4.96"	"2"	"1"
"765579875042607640"	"False"	"High"	"IsMasterProtein"	"Q15843"	"NEDD8 OS=Homo sapiens OX=9606 GN=NEDD8 PE=1 SV=1"	"0.000"	"6.156"	"17"	"1"	"1"	"1"	"81"	"9.1"	"8.43"	"3.70"	"1"	"1"
"8472695818303021401"	"False"	"High"	"IsMasterProtein"	"P22087"	"rRNA 2'-O-methyltransferase fibrillarin OS=Homo sapiens OX=9606 GN=FBL PE=1 SV=2"	"0.000"	"6.135"	"9"	"2"	"2"	"1"	"321"	"33.8"	"10.18"	"3.28"	"2"	"1"
"6622895814543661851"	"False"	"High"	"IsMasterProtein"	"O15504"	"Nucleoporin NUP42 OS=Homo sapiens OX=9606 GN=NUP42 PE=1 SV=1"	"0.000"	"6.104"	"8"	"2"	"2"	"2"	"423"	"44.8"	"9.19"	"5.49"	"2"	"1"
"-5036196760614096612"	"False"	"High"	"IsMasterProtein"	"P11802"	"Cyclin-dependent kinase 4 OS=Homo sapiens OX=9606 GN=CDK4 PE=1 SV=2"	"0.000"	"6.032"	"6"	"1"	"1"	"1"	"303"	"33.7"	"7.01"	"2.85"	"1"	"1"
"-5272993671693515484"	"False"	"High"	"IsMasterProtein"	"Q15181"	"Inorganic pyrophosphatase OS=Homo sapiens OX=9606 GN=PPA1 PE=1 SV=2"	"0.000"	"5.998"	"8"	"1"	"1"	"1"	"289"	"32.6"	"5.86"	"3.17"	"1"	"1"
"-95876830087369561"	"False"	"High"	"None"	"P42772"	"Cyclin-dependent kinase 4 inhibitor B OS=Homo sapiens OX=9606 GN=CDKN2B PE=1 SV=1"	"0.000"	"5.982"	"9"	"1"	"1"	"1"	"138"	"14.7"	"6.54"	"3.32"	"1"	"1"
"-8237731062455566207"	"False"	"High"	"IsMasterProtein"	"P40763"	"Signal transducer and activator of transcription 3 OS=Homo sapiens OX=9606 GN=STAT3 PE=1 SV=2"	"0.000"	"5.959"	"3"	"2"	"2"	"2"	"770"	"88.0"	"6.30"	"4.57"	"2"	"1"
"9172177916429743793"	"False"	"High"	"IsMasterProtein"	"Q99816"	"Tumor susceptibility gene 101 protein OS=Homo sapiens OX=9606 GN=TSG101 PE=1 SV=2"	"0.000"	"5.950"	"4"	"1"	"2"	"1"	"390"	"43.9"	"6.46"	"6.51"	"1"	"1"
"6639457363078970209"	"False"	"High"	"IsMasterProtein"	"P35659"	"Protein DEK OS=Homo sapiens OX=9606 GN=DEK PE=1 SV=1"	"0.000"	"5.948"	"6"	"2"	"2"	"2"	"375"	"42.6"	"8.56"	"2.45"	"2"	"1"
"-7190222159830229495"	"False"	"High"	"IsMasterProtein"	"Q9H0A0"	"RNA cytidine acetyltransferase OS=Homo sapiens OX=9606 GN=NAT10 PE=1 SV=2"	"0.000"	"5.948"	"2"	"1"	"1"	"1"	"1025"	"115.7"	"8.27"	"2.97"	"1"	"1"
"5964794776079938030"	"False"	"High"	"IsMasterProtein"	"P56537"	"Eukaryotic translation initiation factor 6 OS=Homo sapiens OX=9606 GN=EIF6 PE=1 SV=1"	"0.000"	"5.932"	"14"	"2"	"2"	"2"	"245"	"26.6"	"4.68"	"4.83"	"2"	"1"
"-5978569898189539548"	"False"	"High"	"IsMasterProtein"	"O75694"	"Nuclear pore complex protein Nup155 OS=Homo sapiens OX=9606 GN=NUP155 PE=1 SV=1"	"0.000"	"5.930"	"3"	"2"	"2"	"2"	"1391"	"155.1"	"6.16"	"5.23"	"2"	"1"
"6501697818920195355"	"False"	"High"	"IsMasterProtein"	"Q9Y3B9"	"RRP15-like protein OS=Homo sapiens OX=9606 GN=RRP15 PE=1 SV=2"	"0.000"	"5.900"	"8"	"2"	"2"	"2"	"282"	"31.5"	"5.52"	"4.16"	"2"	"1"
"5021829867861972309"	"False"	"High"	"IsMasterProtein"	"Q14671"	"Pumilio homolog 1 OS=Homo sapiens OX=9606 GN=PUM1 PE=1 SV=3"	"0.000"	"5.876"	"2"	"2"	"2"	"2"	"1186"	"126.4"	"6.84"	"3.06"	"2"	"1"
"8117017983706301691"	"False"	"High"	"IsMasterProtein"	"P27348"	"14-3-3 protein theta OS=Homo sapiens OX=9606 GN=YWHAQ PE=1 SV=1"	"0.000"	"5.867"	"6"	"1"	"1"	"1"	"245"	"27.7"	"4.78"	"3.43"	"1"	"1"
"-3949096695489977400"	"False"	"High"	"IsMasterProtein"	"P05386"	"60S acidic ribosomal protein P1 OS=Homo sapiens OX=9606 GN=RPLP1 PE=1 SV=1"	"0.000"	"5.856"	"14"	"1"	"1"	"1"	"114"	"11.5"	"4.32"	"3.34"	"1"	"1"
"3767865638315377274"	"False"	"High"	"IsMasterProteinCandidate"	"O60684"	"Importin subunit alpha-7 OS=Homo sapiens OX=9606 GN=KPNA6 PE=1 SV=1"	"0.000"	"5.854"	"3"	"1"	"1"	"1"	"536"	"60.0"	"4.98"	"3.10"	"1"	"1"
"129131395062821666"	"False"	"High"	"IsMasterProtein"	"O15131"	"Importin subunit alpha-6 OS=Homo sapiens OX=9606 GN=KPNA5 PE=1 SV=2"	"0.000"	"5.854"	"3"	"1"	"1"	"1"	"536"	"60.3"	"5.16"	"3.10"	"1"	"1"
"6030770174415932169"	"False"	"High"	"IsMasterProteinCandidate"	"P52294"	"Importin subunit alpha-5 OS=Homo sapiens OX=9606 GN=KPNA1 PE=1 SV=3"	"0.000"	"5.854"	"3"	"1"	"1"	"1"	"538"	"60.2"	"5.01"	"3.10"	"1"	"1"
"-4326632445175340721"	"False"	"High"	"IsMasterProtein"	"P55209"	"Nucleosome assembly protein 1-like 1 OS=Homo sapiens OX=9606 GN=NAP1L1 PE=1 SV=1"	"0.000"	"5.851"	"4"	"1"	"1"	"1"	"391"	"45.3"	"4.46"	"3.43"	"1"	"1"
"-1764632123327779223"	"False"	"High"	"IsMasterProtein"	"P46060"	"Ran GTPase-activating protein 1 OS=Homo sapiens OX=9606 GN=RANGAP1 PE=1 SV=1"	"0.000"	"5.839"	"8"	"3"	"3"	"3"	"587"	"63.5"	"4.68"	"4.98"	"3"	"1"
"9192930488046834202"	"False"	"High"	"IsMasterProtein"	"P25789"	"Proteasome subunit alpha type-4 OS=Homo sapiens OX=9606 GN=PSMA4 PE=1 SV=1"	"0.000"	"5.838"	"7"	"2"	"2"	"2"	"261"	"29.5"	"7.72"	"2.55"	"2"	"1"
"-220187434067665020"	"False"	"High"	"IsMasterProtein"	"Q6PJT7"	"Zinc finger CCCH domain-containing protein 14 OS=Homo sapiens OX=9606 GN=ZC3H14 PE=1 SV=1"	"0.000"	"5.833"	"3"	"2"	"2"	"2"	"736"	"82.8"	"7.31"	"4.58"	"2"	"1"
"-5244686502761723114"	"False"	"High"	"None"	"P22090"	"40S ribosomal protein S4, Y isoform 1 OS=Homo sapiens OX=9606 GN=RPS4Y1 PE=1 SV=2"	"0.000"	"5.798"	"4"	"1"	"3"	"1"	"263"	"29.4"	"10.24"	"6.57"	"1"	"1"
"353320057128082956"	"False"	"High"	"IsMasterProtein"	"Q13242"	"Serine/arginine-rich splicing factor 9 OS=Homo sapiens OX=9606 GN=SRSF9 PE=1 SV=1"	"0.000"	"5.792"	"11"	"3"	"3"	"2"	"221"	"25.5"	"8.65"	"6.12"	"3"	"1"
"-7747450166338589829"	"False"	"High"	"None"	"Q8IUE6"	"Histone H2A type 2-B OS=Homo sapiens OX=9606 GN=H2AC21 PE=1 SV=3"	"0.000"	"5.790"	"23"	"2"	"2"	"2"	"130"	"14.0"	"10.89"	"5.14"	"2"	"1"
"-2050551167936510610"	"False"	"High"	"IsMasterProtein"	"Q01813"	"ATP-dependent 6-phosphofructokinase, platelet type OS=Homo sapiens OX=9606 GN=PFKP PE=1 SV=2"	"0.000"	"5.742"	"3"	"2"	"2"	"2"	"784"	"85.5"	"7.55"	"4.15"	"2"	"1"
"-8528417393103392868"	"False"	"High"	"None"	"Q9BQ04"	"RNA-binding protein 4B OS=Homo sapiens OX=9606 GN=RBM4B PE=1 SV=1"	"0.000"	"5.739"	"7"	"3"	"3"	"3"	"359"	"40.1"	"6.74"	"3.95"	"3"	"1"
"6087199310060456450"	"False"	"High"	"IsMasterProtein"	"Q9UI30"	"Multifunctional methyltransferase subunit TRM112-like protein OS=Homo sapiens OX=9606 GN=TRMT112 PE=1 SV=1"	"0.000"	"5.738"	"11"	"1"	"1"	"1"	"125"	"14.2"	"5.26"	"3.98"	"1"	"1"
"-6902866621778883125"	"False"	"High"	"IsMasterProtein"	"P04004"	"Vitronectin OS=Homo sapiens OX=9606 GN=VTN PE=1 SV=1"	"0.000"	"5.736"	"3"	"1"	"1"	"1"	"478"	"54.3"	"5.80"	"3.38"	"1"	"1"
"-4520162396586865811"	"False"	"High"	"IsMasterProtein"	"P51148"	"Ras-related protein Rab-5C OS=Homo sapiens OX=9606 GN=RAB5C PE=1 SV=2"	"0.000"	"5.717"	"12"	"2"	"2"	"2"	"216"	"23.5"	"8.41"	"3.30"	"2"	"1"
"5272844491039920934"	"False"	"High"	"IsMasterProtein"	"P09661"	"U2 small nuclear ribonucleoprotein A' OS=Homo sapiens OX=9606 GN=SNRPA1 PE=1 SV=2"	"0.000"	"5.703"	"5"	"1"	"1"	"1"	"255"	"28.4"	"8.62"	"3.78"	"1"	"1"
"5815926444524445653"	"False"	"High"	"None"	"Q7Z406"	"Myosin-14 OS=Homo sapiens OX=9606 GN=MYH14 PE=1 SV=2"	"0.000"	"5.679"	"1"	"2"	"2"	"1"	"1995"	"227.7"	"5.60"	"5.66"	"2"	"1"
"7129667850847229200"	"False"	"High"	"IsMasterProtein"	"P52209"	"6-phosphogluconate dehydrogenase, decarboxylating OS=Homo sapiens OX=9606 GN=PGD PE=1 SV=3"	"0.000"	"5.670"	"4"	"1"	"1"	"1"	"483"	"53.1"	"7.23"	"3.66"	"1"	"1"
"-985965989456980911"	"False"	"High"	"IsMasterProtein"	"Q8TEQ6"	"Gem-associated protein 5 OS=Homo sapiens OX=9606 GN=GEMIN5 PE=1 SV=3"	"0.000"	"5.625"	"3"	"2"	"2"	"2"	"1508"	"168.5"	"6.62"	"2.42"	"2"	"1"
"970170916603967693"	"False"	"High"	"None"	"Q6DRA6"	"Putative histone H2B type 2-D OS=Homo sapiens OX=9606 GN=H2BC19P PE=5 SV=3"	"0.000"	"5.618"	"6"	"2"	"3"	"2"	"164"	"18.0"	"10.58"	"6.62"	"2"	"1"
"-6242718321571116549"	"False"	"High"	"None"	"Q6DN03"	"Putative histone H2B type 2-C OS=Homo sapiens OX=9606 GN=H2BC20P PE=5 SV=3"	"0.000"	"5.618"	"5"	"2"	"3"	"2"	"193"	"21.5"	"10.70"	"6.62"	"2"	"1"
"-2847148615950550488"	"False"	"High"	"IsMasterProtein"	"P20700"	"Lamin-B1 OS=Homo sapiens OX=9606 GN=LMNB1 PE=1 SV=2"	"0.000"	"5.601"	"5"	"3"	"3"	"3"	"586"	"66.4"	"5.16"	"5.44"	"3"	"1"
"6226740505465900925"	"False"	"High"	"IsMasterProtein"	"Q08170"	"Serine/arginine-rich splicing factor 4 OS=Homo sapiens OX=9606 GN=SRSF4 PE=1 SV=2"	"0.000"	"5.589"	"6"	"3"	"3"	"2"	"494"	"56.6"	"11.52"	"3.52"	"3"	"1"
"2616426161905977358"	"False"	"High"	"IsMasterProtein"	"Q9UG63"	"ATP-binding cassette sub-family F member 2 OS=Homo sapiens OX=9606 GN=ABCF2 PE=1 SV=2"	"0.000"	"5.563"	"5"	"3"	"3"	"3"	"623"	"71.2"	"7.37"	"3.88"	"3"	"1"
"8095037981369694658"	"False"	"High"	"IsMasterProtein"	"P52434"	"DNA-directed RNA polymerases I, II, and III subunit RPABC3 OS=Homo sapiens OX=9606 GN=POLR2H PE=1 SV=4"	"0.000"	"5.554"	"18"	"1"	"1"	"1"	"150"	"17.1"	"4.68"	"3.41"	"1"	"1"
"-1964659957025433859"	"False"	"High"	"IsMasterProtein"	"Q9H2H8"	"Peptidyl-prolyl cis-trans isomerase-like 3 OS=Homo sapiens OX=9606 GN=PPIL3 PE=1 SV=1"	"0.000"	"5.529"	"12"	"1"	"1"	"1"	"161"	"18.1"	"6.79"	"3.27"	"1"	"1"
"9072204051848657082"	"False"	"High"	"IsMasterProtein"	"O75832"	"26S proteasome non-ATPase regulatory subunit 10 OS=Homo sapiens OX=9606 GN=PSMD10 PE=1 SV=1"	"0.000"	"5.511"	"8"	"1"	"1"	"1"	"226"	"24.4"	"6.10"	"4.07"	"1"	"1"
"4971008711368622204"	"False"	"High"	"IsMasterProtein"	"Q9BVW5"	"TIMELESS-interacting protein OS=Homo sapiens OX=9606 GN=TIPIN PE=1 SV=2"	"0.000"	"5.511"	"5"	"1"	"1"	"1"	"301"	"34.5"	"4.82"	"2.78"	"1"	"1"
"1348431233397446306"	"False"	"High"	"IsMasterProtein"	"P62495"	"Eukaryotic peptide chain release factor subunit 1 OS=Homo sapiens OX=9606 GN=ETF1 PE=1 SV=3"	"0.000"	"5.502"	"8"	"2"	"2"	"2"	"437"	"49.0"	"5.71"	"4.53"	"2"	"1"
"-5021111573985097636"	"False"	"High"	"None"	"Q2M2I5"	"Keratin, type I cytoskeletal 24 OS=Homo sapiens OX=9606 GN=KRT24 PE=1 SV=1"	"0.000"	"5.485"	"3"	"2"	"2"	"1"	"525"	"55.1"	"4.96"	"5.13"	"2"	"1"
"3290991412812475155"	"False"	"High"	"IsMasterProtein"	"Q5T9A4"	"ATPase family AAA domain-containing protein 3B OS=Homo sapiens OX=9606 GN=ATAD3B PE=1 SV=1"	"0.000"	"5.477"	"4"	"2"	"2"	"1"	"648"	"72.5"	"9.20"	"4.60"	"2"	"1"
"1474661869248069378"	"False"	"High"	"None"	"Q9H2Z4"	"Homeobox protein Nkx-2.4 OS=Homo sapiens OX=9606 GN=NKX2-4 PE=1 SV=3"	"0.000"	"5.466"	"4"	"1"	"1"	"1"	"354"	"36.2"	"9.58"	"3.68"	"1"	"1"
"3905442451441799407"	"False"	"High"	"None"	"P43699"	"Homeobox protein Nkx-2.1 OS=Homo sapiens OX=9606 GN=NKX2-1 PE=1 SV=1"	"0.000"	"5.466"	"4"	"1"	"1"	"1"	"371"	"38.6"	"9.69"	"3.68"	"1"	"1"
"-2830448209821531490"	"False"	"High"	"IsMasterProtein"	"Q9GZS3"	"WD repeat-containing protein 61 OS=Homo sapiens OX=9606 GN=WDR61 PE=1 SV=1"	"0.000"	"5.463"	"5"	"1"	"1"	"1"	"305"	"33.6"	"5.47"	"3.29"	"1"	"1"
"8846805291568529025"	"False"	"High"	"IsMasterProtein"	"P60174"	"Triosephosphate isomerase OS=Homo sapiens OX=9606 GN=TPI1 PE=1 SV=3"	"0.000"	"5.457"	"5"	"1"	"1"	"1"	"286"	"30.8"	"5.92"	"2.68"	"1"	"1"
"-2887572586952269824"	"False"	"High"	"IsMasterProtein"	"Q9HCE1"	"Helicase MOV-10 OS=Homo sapiens OX=9606 GN=MOV10 PE=1 SV=2"	"0.000"	"5.456"	"2"	"2"	"2"	"2"	"1003"	"113.6"	"8.82"	"5.21"	"2"	"1"
"1344469132208589058"	"False"	"High"	"IsMasterProtein"	"Q9NRG1"	"Phosphoribosyltransferase domain-containing protein 1 OS=Homo sapiens OX=9606 GN=PRTFDC1 PE=1 SV=1"	"0.000"	"5.452"	"6"	"1"	"1"	"1"	"225"	"25.7"	"6.15"	"3.54"	"1"	"1"
"295875548179926658"	"False"	"High"	"None"	"P12235"	"ADP/ATP translocase 1 OS=Homo sapiens OX=9606 GN=SLC25A4 PE=1 SV=4"	"0.000"	"5.430"	"9"	"3"	"3"	"0"	"298"	"33.0"	"9.76"	"6.40"	"3"	"2"
"7308228778881276739"	"False"	"High"	"IsMasterProteinCandidate"	"P63162"	"Small nuclear ribonucleoprotein-associated protein N OS=Homo sapiens OX=9606 GN=SNRPN PE=1 SV=1"	"0.000"	"5.427"	"13"	"3"	"3"	"3"	"240"	"24.6"	"11.19"	"3.32"	"3"	"1"
"1767684544015944843"	"False"	"High"	"IsMasterProtein"	"P14678"	"Small nuclear ribonucleoprotein-associated proteins B and B' OS=Homo sapiens OX=9606 GN=SNRPB PE=1 SV=2"	"0.000"	"5.427"	"13"	"3"	"3"	"3"	"240"	"24.6"	"11.19"	"3.32"	"3"	"1"
"-5234927014907967079"	"False"	"High"	"IsMasterProtein"	"Q9H0S4"	"Probable ATP-dependent RNA helicase DDX47 OS=Homo sapiens OX=9606 GN=DDX47 PE=1 SV=1"	"0.000"	"5.421"	"5"	"2"	"2"	"2"	"455"	"50.6"	"9.10"	"4.81"	"2"	"1"
"3553931004733427798"	"False"	"High"	"IsMasterProtein"	"P62306"	"Small nuclear ribonucleoprotein F OS=Homo sapiens OX=9606 GN=SNRPF PE=1 SV=1"	"0.000"	"5.410"	"15"	"1"	"1"	"1"	"86"	"9.7"	"4.67"	"3.05"	"1"	"1"
"2272121550069660062"	"False"	"High"	"IsMasterProtein"	"P35268"	"60S ribosomal protein L22 OS=Homo sapiens OX=9606 GN=RPL22 PE=1 SV=2"	"0.000"	"5.400"	"22"	"2"	"2"	"2"	"128"	"14.8"	"9.19"	"5.21"	"2"	"1"
"-5100342078982033337"	"False"	"High"	"IsMasterProtein"	"Q8N684"	"Cleavage and polyadenylation specificity factor subunit 7 OS=Homo sapiens OX=9606 GN=CPSF7 PE=1 SV=1"	"0.000"	"5.379"	"5"	"2"	"3"	"2"	"471"	"52.0"	"8.00"	"6.88"	"2"	"1"
"7029493779746441827"	"False"	"High"	"IsMasterProtein"	"Q7L1Q6"	"Basic leucine zipper and W2 domain-containing protein 1 OS=Homo sapiens OX=9606 GN=BZW1 PE=1 SV=1"	"0.000"	"5.379"	"5"	"3"	"3"	"3"	"419"	"48.0"	"5.92"	"5.54"	"3"	"1"
"-1037081558044957936"	"False"	"High"	"IsMasterProtein"	"P21796"	"Voltage-dependent anion-selective channel protein 1 OS=Homo sapiens OX=9606 GN=VDAC1 PE=1 SV=2"	"0.000"	"5.375"	"10"	"2"	"2"	"2"	"283"	"30.8"	"8.54"	"4.66"	"2"	"1"
"-727224885467951098"	"False"	"High"	"IsMasterProtein"	"O75925"	"E3 SUMO-protein ligase PIAS1 OS=Homo sapiens OX=9606 GN=PIAS1 PE=1 SV=2"	"0.000"	"5.367"	"5"	"2"	"2"	"2"	"651"	"71.8"	"7.30"	"3.44"	"2"	"1"
"-5104518646613920133"	"False"	"High"	"IsMasterProtein"	"P24468"	"COUP transcription factor 2 OS=Homo sapiens OX=9606 GN=NR2F2 PE=1 SV=1"	"0.000"	"5.363"	"8"	"2"	"2"	"2"	"414"	"45.5"	"8.28"	"1.84"	"2"	"1"
"1992212741193317441"	"False"	"High"	"IsMasterProtein"	"Q13247"	"Serine/arginine-rich splicing factor 6 OS=Homo sapiens OX=9606 GN=SRSF6 PE=1 SV=2"	"0.000"	"5.331"	"5"	"2"	"2"	"1"	"344"	"39.6"	"11.43"	"4.41"	"2"	"1"
"5046480723636324863"	"False"	"High"	"IsMasterProtein"	"Q9Y314"	"Nitric oxide synthase-interacting protein OS=Homo sapiens OX=9606 GN=NOSIP PE=1 SV=1"	"0.000"	"5.329"	"6"	"1"	"1"	"1"	"301"	"33.2"	"8.82"	"3.68"	"1"	"1"
"2786410823930828581"	"False"	"High"	"IsMasterProtein"	"O14654"	"Insulin receptor substrate 4 OS=Homo sapiens OX=9606 GN=IRS4 PE=1 SV=1"	"0.000"	"5.327"	"2"	"2"	"2"	"2"	"1257"	"133.7"	"8.44"	"4.84"	"2"	"1"
"8472410284542291541"	"False"	"High"	"IsMasterProtein"	"P61289"	"Proteasome activator complex subunit 3 OS=Homo sapiens OX=9606 GN=PSME3 PE=1 SV=1"	"0.000"	"5.306"	"9"	"2"	"3"	"2"	"254"	"29.5"	"5.95"	"1.69"	"2"	"1"
"-593935606525817528"	"False"	"High"	"None"	"Q8N7X1"	"RNA-binding motif protein, X-linked-like-3 OS=Homo sapiens OX=9606 GN=RBMXL3 PE=2 SV=2"	"0.000"	"5.299"	"1"	"1"	"1"	"1"	"1067"	"114.9"	"9.10"	"3.18"	"1"	"1"
"-2013502918217235635"	"False"	"High"	"IsMasterProtein"	"O14929"	"Histone acetyltransferase type B catalytic subunit OS=Homo sapiens OX=9606 GN=HAT1 PE=1 SV=1"	"0.000"	"5.272"	"4"	"1"	"1"	"1"	"419"	"49.5"	"5.69"	"3.00"	"1"	"1"
"-278084852242495840"	"False"	"High"	"IsMasterProtein"	"P62861"	"40S ribosomal protein S30 OS=Homo sapiens OX=9606 GN=FAU PE=1 SV=1"	"0.000"	"5.270"	"19"	"2"	"2"	"2"	"59"	"6.6"	"12.15"	"5.04"	"2"	"1"
"5835771674128923764"	"False"	"High"	"None"	"Q5T2N8"	"ATPase family AAA domain-containing protein 3C OS=Homo sapiens OX=9606 GN=ATAD3C PE=2 SV=2"	"0.000"	"5.265"	"6"	"2"	"2"	"2"	"411"	"46.4"	"9.31"	"4.33"	"2"	"1"
"5758316461638693187"	"False"	"High"	"IsMasterProtein"	"Q05519"	"Serine/arginine-rich splicing factor 11 OS=Homo sapiens OX=9606 GN=SRSF11 PE=1 SV=1"	"0.000"	"5.260"	"4"	"1"	"2"	"1"	"484"	"53.5"	"10.52"	"2.61"	"1"	"1"
"-9119671646432562357"	"False"	"High"	"None"	"P13929"	"Beta-enolase OS=Homo sapiens OX=9606 GN=ENO3 PE=1 SV=5"	"0.000"	"5.258"	"4"	"1"	"1"	"1"	"434"	"47.0"	"7.71"	"3.62"	"1"	"1"
"-1047543099056468626"	"False"	"High"	"None"	"P09104"	"Gamma-enolase OS=Homo sapiens OX=9606 GN=ENO2 PE=1 SV=3"	"0.000"	"5.258"	"4"	"1"	"1"	"1"	"434"	"47.2"	"5.03"	"3.62"	"1"	"1"
"8931129366725922865"	"False"	"High"	"IsMasterProtein"	"Q9NXF1"	"Testis-expressed protein 10 OS=Homo sapiens OX=9606 GN=TEX10 PE=1 SV=2"	"0.000"	"5.241"	"2"	"1"	"1"	"1"	"929"	"105.6"	"9.36"	"3.01"	"1"	"1"
"8178776459123092866"	"False"	"High"	"IsMasterProtein"	"P05387"	"60S acidic ribosomal protein P2 OS=Homo sapiens OX=9606 GN=RPLP2 PE=1 SV=1"	"0.000"	"5.240"	"14"	"1"	"1"	"1"	"115"	"11.7"	"4.54"	"3.23"	"1"	"1"
"-5309458315612800198"	"False"	"High"	"IsMasterProtein"	"O00178"	"GTP-binding protein 1 OS=Homo sapiens OX=9606 GN=GTPBP1 PE=1 SV=3"	"0.000"	"5.234"	"2"	"1"	"1"	"1"	"669"	"72.4"	"8.34"	"2.91"	"1"	"1"
"-1887782222287180929"	"False"	"High"	"IsMasterProtein"	"Q9ULV4"	"Coronin-1C OS=Homo sapiens OX=9606 GN=CORO1C PE=1 SV=1"	"0.000"	"5.228"	"3"	"1"	"1"	"1"	"474"	"53.2"	"7.08"	"2.51"	"1"	"1"
"350297391460659300"	"False"	"High"	"IsMasterProtein"	"Q96CT7"	"Coiled-coil domain-containing protein 124 OS=Homo sapiens OX=9606 GN=CCDC124 PE=1 SV=1"	"0.000"	"5.228"	"9"	"2"	"2"	"2"	"223"	"25.8"	"9.54"	"4.38"	"2"	"1"
"-2890284807861643792"	"False"	"High"	"IsMasterProtein"	"P22102"	"Trifunctional purine biosynthetic protein adenosine-3 OS=Homo sapiens OX=9606 GN=GART PE=1 SV=1"	"0.000"	"5.207"	"1"	"1"	"1"	"1"	"1010"	"107.7"	"6.70"	"2.50"	"1"	"1"
"-6941898924238947203"	"False"	"High"	"IsMasterProtein"	"P52565"	"Rho GDP-dissociation inhibitor 1 OS=Homo sapiens OX=9606 GN=ARHGDIA PE=1 SV=3"	"0.000"	"5.176"	"7"	"1"	"1"	"1"	"204"	"23.2"	"5.11"	"3.03"	"1"	"1"
"7273803465605434037"	"False"	"High"	"IsMasterProtein"	"P05455"	"Lupus La protein OS=Homo sapiens OX=9606 GN=SSB PE=1 SV=2"	"0.000"	"5.159"	"4"	"2"	"2"	"2"	"408"	"46.8"	"7.12"	"4.16"	"2"	"1"
"-3464884523288308990"	"False"	"High"	"IsMasterProtein"	"Q12972"	"Nuclear inhibitor of protein phosphatase 1 OS=Homo sapiens OX=9606 GN=PPP1R8 PE=1 SV=2"	"0.000"	"5.138"	"5"	"1"	"1"	"1"	"351"	"38.5"	"7.37"	"3.42"	"1"	"1"
"-2219235455752224995"	"False"	"High"	"IsMasterProtein"	"P29558"	"RNA-binding motif, single-stranded-interacting protein 1 OS=Homo sapiens OX=9606 GN=RBMS1 PE=1 SV=3"	"0.000"	"5.134"	"4"	"1"	"1"	"1"	"406"	"44.5"	"8.79"	"3.35"	"1"	"1"
